City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,beyneu,45.3167,55.2,269.12,78,100,2.98,KZ,1740431279
289,al jawf,29.5,38.75,277.5,40,0,3.46,SA,1740431280
290,buncrana,55.1333,-7.45,278.02,87,10,4.47,IE,1740431281
291,yorkton,51.2167,-102.4677,271.06,80,75,6.17,CA,1740431082
292,magdagachi,53.45,125.8,254.21,99,94,1.96,RU,1740431283
293,ust-nera,64.5667,143.2,243.99,98,99,1.85,RU,1740431284
294,napasar,27.9667,73.55,294.38,34,88,4.41,IN,1740431285
295,touros,-5.1989,-35.4608,300.19,69,0,6.24,BR,1740431286
296,broken hill,-31.95,141.4333,293.98,30,0,5.45,AU,1740431006
297,whitby,54.4877,-0.615,280.45,76,34,1.34,GB,1740431289
298,irtyshsk,53.3333,75.4572,260.31,92,89,3.73,KZ,1740431290
299,dubbo,-32.25,148.6167,295.22,78,75,6.69,AU,1740431291
300,chibougamau,49.9168,-74.3659,268.94,93,100,8.23,CA,1740431292
301,khandyga,62.6667,135.6,243.63,99,100,1.29,RU,1740431294
302,rabigh,22.7986,39.0349,294.42,52,90,5.95,SA,1740431295
303,bonthe,7.5264,-12.505,298.35,87,55,2.94,SL,1740431296
304,itoman,26.1247,127.6694,286.16,58,75,5.14,JP,1740431297
305,wamba,8.9333,8.6,301.84,39,100,2.33,NG,1740431298
306,sinop,41.7711,34.8709,266.0,90,23,3.79,TR,1740431299
307,bardai,11.65,7.2333,299.32,13,93,2.98,NG,1740431301
308,chuguyevka,44.1653,133.8633,258.22,90,4,2.45,RU,1740431302
309,santiago de cao,-7.9589,-79.2392,298.22,78,75,3.6,PE,1740431303
310,flin flon,54.7682,-101.865,264.31,82,100,1.91,CA,1740431304
311,tarko-sale,64.9225,77.785,270.94,93,100,8.49,RU,1740431305
312,bac lieu,9.285,105.7244,298.56,78,8,9.24,VN,1740431306
313,namtsy,62.7161,129.6658,247.28,100,100,1.18,RU,1740431308
314,pitiquito,30.7,-112.0833,302.78,7,3,5.17,MX,1740431309
315,humberto de campos,-2.5983,-43.4611,298.28,91,100,1.67,BR,1740431310
316,bel ombre,-4.6167,55.4167,300.64,75,16,4.42,SC,1740431311
317,suining,30.508,105.5733,279.87,89,100,1.25,CN,1740431312
318,cukurca,37.2481,43.6136,258.3,77,29,3.28,TR,1740431314
319,la tuque,47.4334,-72.7824,270.29,80,100,5.14,CA,1740431156
320,nazare,-13.035,-39.0144,298.25,81,21,2.16,BR,1740431316
321,val-d'or,48.1002,-77.7828,273.2,100,100,5.66,CA,1740431193
322,namibe,-15.1961,12.1522,296.18,78,84,3.86,AO,1740431318
323,serdar,38.9764,56.2757,273.75,89,100,2.11,TM,1740431319
324,rehoboth,-23.3167,17.0833,294.29,74,100,4.7,NA,1740431321
325,puerto berrio,6.4916,-74.4033,305.69,55,84,0.92,CO,1740431322
326,milazzo,38.2212,15.2383,286.47,82,10,1.79,IT,1740431323
327,wewak,-3.5534,143.6268,298.43,85,100,2.24,PG,1740431324
328,melilla,35.2937,-2.9383,286.36,82,0,0.51,ES,1740431326
329,vila franca do campo,37.7167,-25.4333,287.38,84,100,1.18,PT,1740431327
330,alotau,-10.3069,150.4462,297.71,87,100,1.5,PG,1740431328
331,thunder bay,48.4001,-89.3168,279.14,65,75,8.75,CA,1740431075
332,klyuchi,52.2667,79.1667,255.9,99,23,1.57,RU,1740431331
333,pizarro,4.9533,-77.366,300.68,80,99,3.26,CO,1740431332
334,bogale,16.2833,95.4,296.41,84,100,1.68,MM,1740431333
335,vidyayevo,69.3191,32.8049,274.89,93,100,12.84,RU,1740431334
336,laguna,38.421,-121.4238,292.01,71,0,3.6,US,1740431336
337,manadhoo,5.7667,73.3833,301.12,66,7,5.54,MV,1740431337
338,kapa'a,22.0752,-159.319,300.33,82,75,5.14,US,1740431338
339,mazagao,-0.115,-51.2894,298.96,90,81,2.1,BR,1740431339
340,puerto baquerizo moreno,-0.9,-89.6,303.7,66,40,3.09,EC,1740431340
341,carnarvon,-24.8667,113.6333,299.08,74,2,7.76,AU,1740431341
342,kalmunai,7.4167,81.8167,298.82,82,5,3.28,LK,1740431342
343,karlskrona,56.1616,15.5866,278.4,91,100,7.11,SE,1740431343
344,ankang,32.68,109.0172,278.64,73,100,0.27,CN,1740431344
345,floro,61.5996,5.0328,281.13,76,75,11.32,NO,1740431345
346,perryton,36.4,-100.8027,293.04,22,22,3.98,US,1740431346
347,faya-largeau,17.9257,19.1043,300.28,13,100,9.06,TD,1740431347
348,punta del este,-34.9667,-54.95,301.21,92,0,2.68,UY,1740431350
349,kenai,60.5544,-151.2583,275.94,58,0,5.14,US,1740431352
350,barstow,34.8986,-117.0228,298.7,28,0,3.61,US,1740431353
351,rotthalmunster,48.3583,13.2016,282.56,100,100,1.71,DE,1740431354
352,martigny-ville,46.1028,7.0725,280.23,60,100,3.31,CH,1740431355
353,solleftea,63.1667,17.2667,276.07,95,100,4.5,SE,1740431356
354,mangai,-4.05,19.5333,298.32,64,32,0.54,CD,1740431357
355,baloda bazar,21.6667,82.1667,292.07,27,2,2.95,IN,1740431358
356,kununurra,-15.7667,128.7333,298.14,94,63,0.0,AU,1740431360
357,chui,-33.6971,-53.4616,300.3,70,18,4.84,UY,1740431361
358,wolmaransstad,-27.1974,25.9831,293.67,62,51,3.02,ZA,1740431363
359,port lincoln,-34.7333,135.8667,290.74,84,0,3.7,AU,1740431364
360,marion,39.7684,-86.1555,285.43,47,75,6.17,US,1740430960
361,tidjikja,18.5564,-11.4271,294.64,18,0,5.94,MR,1740431366
362,salahonda,2.1019,-78.7217,300.21,81,67,5.66,CO,1740431367
363,katsuren-haebaru,26.3369,127.8719,286.16,57,75,2.57,JP,1740431198
364,chinde,26.8212,87.7095,288.92,58,13,2.58,NP,1740431370
365,piti village,13.4626,144.6933,299.65,85,0,4.12,GU,1740431371
366,valley center,33.2184,-117.0342,298.31,35,0,1.79,US,1740431372
367,carangola,-20.7331,-42.0294,295.54,89,92,1.32,BR,1740431373
368,enoch,37.7733,-113.0244,293.97,22,93,1.34,US,1740431374
369,leh,34.1667,77.5833,253.46,72,21,3.13,IN,1740431375
370,adams,39.8667,-104.3839,291.82,29,88,8.95,US,1740431376
371,kruisfontein,-34.0033,24.7314,294.42,88,80,1.15,ZA,1740431181
372,al hudaydah,14.7978,42.9545,298.26,84,7,3.73,YE,1740431378
373,palasa,18.7667,84.4167,294.23,83,1,1.1,IN,1740431379
374,port saint john's,-31.6229,29.5448,296.48,92,9,1.97,ZA,1740431380
375,saint-joseph,-21.3667,55.6167,300.36,83,100,4.88,RE,1740431381
376,san patricio,28.017,-97.5169,296.12,45,0,2.06,US,1740431383
377,sao vicente,-23.9631,-46.3919,303.09,26,2,5.36,BR,1740431384
378,dodge city,37.7528,-100.0171,297.71,28,30,7.6,US,1740431192
379,sint michiel liber,12.15,-68.9833,299.38,81,96,8.75,CW,1740431386
380,sao tome,0.3365,6.7273,301.07,82,53,3.67,ST,1740431387
381,atafu village,-8.5421,-172.5159,301.31,74,52,7.9,TK,1740431388
382,utrik,11.2278,169.8474,299.73,83,100,9.7,MH,1740431389
383,hasaki,35.7333,140.8333,277.57,45,1,2.57,JP,1740431390
384,mahibadhoo,3.7833,72.9667,301.04,69,10,5.64,MV,1740431391
385,khanty-mansiysk,61.0042,69.0019,265.21,35,0,7.0,RU,1740431392
386,ancud,-41.8697,-73.8203,289.08,74,96,3.2,CL,1740431395
387,esfarayen,37.0765,57.5101,273.01,63,37,4.62,IR,1740431396
388,queenstown,-31.8976,26.8753,294.1,66,41,2.52,ZA,1740431397
389,nova olinda do norte,-3.8881,-59.0942,300.68,87,38,1.04,BR,1740431398
390,praia da vitoria,38.7333,-27.0667,286.78,67,100,1.46,PT,1740431399
391,velikiy novgorod,58.5167,31.2833,270.28,87,100,2.09,RU,1740431400
392,prince rupert,54.3161,-130.3201,281.2,82,100,11.83,CA,1740431129
393,caleta de carquin,-11.0925,-77.6267,298.79,74,44,3.73,PE,1740431402
394,gamba,-2.65,10.0,299.3,85,90,2.25,GA,1740431403
395,kavaratti,10.5669,72.642,300.75,75,63,1.8,IN,1740431405
396,riachao das neves,-11.7461,-44.91,300.22,56,81,2.46,BR,1740431406
397,el bolson,-41.9667,-71.5167,292.73,41,16,3.17,AR,1740431363
398,novi pazar,43.1367,20.5122,277.09,98,100,0.77,RS,1740431408
399,ristiina,61.5058,27.2464,274.21,89,100,3.37,FI,1740431409
400,yashan,22.1975,109.9419,287.97,81,100,1.12,CN,1740431411
401,oodweyne,9.4092,45.064,295.09,51,96,3.74,SO,1740431414
402,cova figueira,14.8905,-24.2934,290.29,59,0,6.6,CV,1740431416
403,vila velha,-20.3297,-40.2925,301.12,78,40,2.06,BR,1740431418
404,gazli,40.1333,63.45,275.5,86,81,3.2,UZ,1740431419
405,tekirova,36.5017,30.5272,276.87,51,4,2.18,TR,1740431420
406,vrangel',42.7297,133.0839,271.02,53,0,2.4,RU,1740431421
407,fossombrone,43.6908,12.8127,281.79,88,83,1.64,IT,1740431422
408,st. john's,47.5649,-52.7093,273.79,84,84,2.71,CA,1740431423
409,chonchi,-42.6128,-73.8092,291.55,56,61,2.64,CL,1740431424
410,okuta,9.2167,3.1833,303.21,14,100,1.27,NG,1740431426
411,port augusta,-32.5,137.7667,292.72,47,0,2.4,AU,1740431427
412,tobelo,1.7284,128.0095,299.72,79,90,2.02,ID,1740431428
413,jiazi,22.8779,116.067,286.07,77,63,8.82,CN,1740431429
414,la sarre,48.8002,-79.1996,273.64,99,100,6.51,CA,1740431430
415,arendal,58.4615,8.7725,276.68,99,100,1.61,NO,1740431431
416,buka,40.8108,69.1986,282.07,74,100,1.45,UZ,1740431432
417,mugia,43.1041,-9.2179,286.99,87,100,7.7,ES,1740431433
418,vangaindrano,-23.35,47.6,296.92,94,100,1.49,MG,1740431434
419,suklayin,15.7574,121.5503,295.05,96,72,2.65,PH,1740431435
420,belyy yar,53.6039,91.3903,252.09,100,98,1.0,RU,1740431436
421,mukalla,14.5425,49.1242,295.24,82,39,0.99,YE,1740431437
422,shimanovsk,52.0,127.7,260.58,96,100,1.84,RU,1740431438
423,korhogo,9.45,-5.6333,299.6,17,26,1.03,CI,1740431440
424,tadine,-21.55,167.8833,298.73,80,99,6.79,NC,1740431441
425,enterprise,36.0252,-115.2419,297.13,12,20,0.0,US,1740431442
426,sitangkai,4.6628,119.3928,300.29,78,100,3.55,PH,1740431444
427,igarka,67.4667,86.5833,270.11,91,99,7.37,RU,1740431445
428,grand falls-windsor,48.9332,-55.6649,268.89,85,96,0.75,CA,1740431446
429,nago,26.5881,127.9761,284.29,64,7,3.51,JP,1740431448
430,igrim,63.1906,64.4162,270.07,95,100,3.43,RU,1740431449
431,nantucket,41.2835,-70.0995,276.56,75,0,4.12,US,1740431214
432,pauini,-7.7136,-66.9764,300.72,89,74,1.18,BR,1740431451
433,pitimbu,-7.4706,-34.8086,300.15,71,100,4.15,BR,1740431452
434,ha tien,10.3833,104.4833,297.87,80,12,5.06,VN,1740431454
435,sakit,27.45,78.8167,289.16,32,39,2.66,IN,1740431455
436,upington,-28.4478,21.2561,304.65,18,7,7.84,ZA,1740430923
437,fortuna foothills,32.6578,-114.4119,302.71,8,0,2.06,US,1740431167
438,saint-pierre,-21.3393,55.4781,300.97,74,75,3.09,RE,1740431251
439,tibu,8.639,-72.7358,309.16,36,99,2.35,CO,1740431462
440,conde,-7.2597,-34.9075,299.85,74,20,4.63,BR,1740431350
441,kapuskasing,49.4169,-82.4331,274.0,94,100,5.57,CA,1740431465
442,harran,36.86,39.0314,271.6,41,1,2.81,TR,1740431466
443,the pas,53.8251,-101.2541,268.16,74,100,2.06,CA,1740431467
444,margate,51.3813,1.3862,281.41,87,0,6.94,GB,1740431468
445,trevelin,-43.0858,-71.4639,288.63,64,81,3.9,AR,1740431411
446,moscow,55.7522,37.6156,266.44,88,4,1.62,RU,1740430712
447,maua,-23.6678,-46.4614,302.04,77,0,3.56,BR,1740431472
448,okha,53.5739,142.9478,248.9,99,33,3.51,RU,1740431473
449,mournies,35.4764,24.0092,283.37,76,75,0.0,GR,1740431474
450,ixtapa,20.7,-105.2,297.72,69,0,4.12,MX,1740431475
451,prado,-17.3411,-39.2208,299.55,80,0,3.94,BR,1740431476
452,chaumont,48.1167,5.1333,282.24,86,100,3.65,FR,1740431477
453,la passe,45.5549,-0.8967,284.41,98,100,3.41,FR,1740431478
454,harper,4.375,-7.7169,300.23,83,80,3.34,LR,1740431479
455,kalianget,-7.05,113.9333,297.7,92,100,3.66,ID,1740431481
456,kathu,7.9178,98.3332,301.87,84,100,10.35,TH,1740431273
457,badger,64.8,-147.5333,262.58,82,100,0.0,US,1740431483
458,tromso,69.6496,18.957,277.16,81,40,7.2,NO,1740431485
459,amherst,41.3978,-82.2224,283.41,56,100,10.31,US,1740430809
460,san luis de la loma,17.2706,-100.8939,302.09,56,82,3.51,MX,1740431487
461,hilo,19.7297,-155.09,299.31,66,40,4.12,US,1740431243
462,viqueque,-8.8673,126.3658,296.69,94,100,1.93,TL,1740431489
463,debre mark'os,10.35,37.7333,289.23,32,68,3.86,ET,1740431491
464,canutama,-6.5339,-64.3831,298.72,91,100,1.13,BR,1740431493
465,hami,42.8,93.45,274.65,36,47,1.75,CN,1740431494
466,turkmenbasy,40.0222,52.9552,273.67,69,66,2.13,TM,1740431495
467,east london,-33.0153,27.9116,297.32,92,84,3.09,ZA,1740431305
468,changde,29.0464,111.6783,277.91,82,100,1.81,CN,1740431309
469,antsiranana,-12.2787,49.2917,298.35,88,76,3.13,MG,1740431498
470,kirchberg,50.6167,12.5333,281.9,81,100,3.9,DE,1740431500
471,maralal,1.0968,36.698,289.78,59,95,2.34,KE,1740431501
472,ataq,14.5377,46.8319,291.54,60,54,3.88,YE,1740431502
473,shubarshi,48.5872,57.1869,254.35,99,88,2.47,KZ,1740431503
474,afgooye,2.1381,45.1212,297.43,88,39,7.85,SO,1740431504
475,ust'-ilimsk,58.0006,102.6619,259.0,91,100,5.84,RU,1740431505
476,guixi,28.2886,117.2133,280.08,78,100,1.9,CN,1740431425
477,levuka,50.1834,-105.4011,273.49,93,11,1.97,CA,1740431508
478,evinayong,1.4368,10.5512,294.12,97,51,1.23,GQ,1740431509
479,odessa,46.4775,30.7326,273.21,54,1,2.91,UA,1740430671
480,barreirinhas,-2.7469,-42.8264,299.16,83,100,3.27,BR,1740431511
481,bushehr,28.9684,50.8385,287.18,45,0,14.48,IR,1740431513
482,villanueva,15.3167,-88.0,303.7,55,40,3.09,HN,1740431514
483,madinat ash shamal,26.1293,51.2009,289.94,55,86,11.85,QA,1740431515
484,horta,38.5333,-28.6333,286.95,80,20,2.68,PT,1740431516
485,sao joao da barra,-21.6403,-41.0511,301.2,86,24,4.34,BR,1740431518
486,nova sintra,14.8667,-24.7167,295.87,72,0,9.85,CV,1740431519
487,porto novo,6.4965,2.6036,300.76,78,100,4.08,BJ,1740431520
488,mirto,38.0847,14.7515,278.81,76,7,2.06,IT,1740431521
489,tulun,54.5611,100.5792,257.37,95,100,1.72,RU,1740431522
490,fortuna,40.5982,-124.1573,289.25,84,40,6.69,US,1740431523
491,arkhangel'sk,64.5401,40.5433,273.21,80,100,3.0,RU,1740431524
492,san juan,-31.5375,-68.5364,308.03,32,8,6.53,AR,1740431296
493,manismata,-2.4667,111.0333,295.69,97,82,0.63,ID,1740431527
494,urzhar,47.093,81.6294,264.94,64,14,3.4,KZ,1740431528
495,port blair,11.6667,92.75,300.57,79,100,8.18,IN,1740431529
496,south ogden,41.1919,-111.9713,289.13,39,0,4.12,US,1740431530
497,serhetabat,35.2799,62.3438,277.93,84,98,4.6,TM,1740431531
498,murzuq,25.9155,13.9184,286.01,35,4,7.5,LY,1740431532
499,indi,17.1667,75.9667,298.85,25,100,3.09,IN,1740431533
500,muncar,-8.4333,114.3333,299.17,99,100,1.23,ID,1740431534
501,dunedin,-45.8742,170.5036,288.04,95,100,1.79,NZ,1740431535
502,rio claro,-22.4114,-47.5614,300.04,71,80,1.3,BR,1740431454
503,viedma,-40.8135,-62.9967,302.82,21,0,6.93,AR,1740431537
504,frontera,26.9333,-101.45,303.33,6,0,0.89,MX,1740431539
505,mejit,10.2753,170.8646,300.12,78,100,10.23,MH,1740431540
506,sinabang,2.4803,96.3801,299.07,82,100,1.5,ID,1740431541
507,shalqar,47.8333,59.6,261.56,93,100,3.54,KZ,1740431542
508,las veredas,23.1388,-109.7075,302.02,22,40,6.69,MX,1740431543
509,portland,45.5234,-122.6762,285.82,91,100,4.47,US,1740431217
510,silver city,32.7701,-108.2803,297.42,10,0,4.02,US,1740431545
511,teays valley,38.4501,-81.9293,287.65,36,82,3.23,US,1740431546
512,tam ky,15.5667,108.4833,294.56,94,100,4.54,VN,1740431547
513,porbandar,21.6422,69.6093,297.87,43,96,4.54,IN,1740431548
514,ghat,24.9647,10.1728,287.11,32,0,4.3,LY,1740431549
515,hirara,24.8,125.2833,289.57,55,100,6.74,JP,1740431550
516,brandon,27.9378,-82.2859,291.33,94,100,4.47,US,1740431272
517,kayangel,8.0823,134.7173,300.94,77,96,10.22,PW,1740431553
518,maragogi,-9.0122,-35.2225,299.68,75,9,2.98,BR,1740431361
519,ciudad bolivar,8.1222,-63.5497,310.61,23,38,3.46,VE,1740431556
520,riberalta,-10.9833,-66.1,303.12,60,62,2.52,BO,1740431557
521,vanimo,-2.6741,141.3028,298.21,89,99,2.45,PG,1740431558
522,carlsbad,33.1581,-117.3506,299.45,54,0,1.79,US,1740431559
523,atasu,48.6814,71.6433,265.66,83,100,1.79,KZ,1740431560
524,brokopondo,4.75,-55.1667,299.81,76,85,4.28,SR,1740431561
525,cuitlahuac,18.8167,-96.7167,295.46,77,100,1.26,MX,1740431562
526,springbok,-29.6643,17.8865,293.71,40,13,2.04,ZA,1740431563
527,al khawr,25.7667,51.3167,289.1,52,100,9.01,QA,1740431564
528,gargalianoi,37.0667,21.6333,281.01,87,100,2.63,GR,1740431565
529,papao,-17.75,-149.55,303.97,78,20,7.54,PF,1740431566
530,necochea,-38.5473,-58.7368,295.87,77,100,2.18,AR,1740431429
531,al majaridah,19.1236,41.9111,298.04,67,81,0.56,SA,1740431569
532,tynda,55.1667,124.7167,245.24,96,90,1.8,RU,1740431570
533,dabou,5.3256,-4.3769,300.13,83,45,3.61,CI,1740431571
534,tucuma,-0.1833,-50.05,298.38,92,51,3.79,BR,1740431326
535,lubang,13.8584,120.124,299.05,79,73,13.3,PH,1740431573
536,buala,-8.145,159.5921,300.63,83,99,3.39,SB,1740431574
537,kifri,34.6959,44.9661,275.08,41,5,3.22,IQ,1740431575
538,bamboo flat,11.7,92.7167,300.17,79,100,7.96,IN,1740431576
539,ciudad insurgentes,25.2625,-111.7753,304.38,7,95,4.91,MX,1740431578
540,isangel,-19.55,169.2667,300.13,88,57,8.7,VU,1740431579
541,egilsstadir,65.2653,-14.3948,275.1,69,75,4.12,IS,1740431580
542,abu jibeha,11.4562,31.2285,301.24,19,11,4.55,SD,1740431581
543,roma,43.2128,-75.4557,280.23,46,100,3.6,US,1740431582
544,saint-benoit,-21.038,55.7194,298.19,85,99,4.12,RE,1740431583
545,dogonbadan,30.3586,50.7981,279.2,36,75,4.12,IR,1740431584
546,gadzhiyevo,69.2551,33.3362,275.68,92,100,11.66,RU,1740431585
547,vorkuta,67.5,64.0,271.78,97,100,6.29,RU,1740431586
548,lunglei,22.8833,92.7333,285.52,55,0,1.66,IN,1740431587
549,konstantinovka,49.6167,127.9833,263.3,96,100,1.89,RU,1740431588
550,guthrie,35.8789,-97.4253,298.31,19,0,5.14,US,1740431589
551,colchani,-20.3,-66.9333,292.21,19,0,9.34,BO,1740431590
552,sirte,31.2089,16.5887,286.7,66,5,4.52,LY,1740431592
553,great falls,47.5002,-111.3008,284.81,29,0,9.77,US,1740431593
554,dikhil,11.5,42.1667,295.06,64,88,2.66,DJ,1740431594
555,nguruka,-5.1092,31.0419,291.4,89,29,1.72,TZ,1740431595
556,maych'ew,12.7875,39.5422,286.51,74,9,3.28,ET,1740431596
557,belomorsk,64.5232,34.7668,273.99,86,86,4.75,RU,1740431597
558,dickson,36.077,-87.3878,289.26,25,0,4.63,US,1740431200
559,tazacorte,28.629,-17.9293,290.69,68,40,5.66,ES,1740431599
560,jaguaribe,-5.8906,-38.6219,304.01,47,93,2.12,BR,1740431600
561,camrose,53.0168,-112.8353,274.28,87,50,3.33,CA,1740431553
562,zhumysker,49.3333,49.4,266.06,96,100,4.5,KZ,1740431602
563,ketchikan,55.3422,-131.6461,281.36,84,100,7.72,US,1740431603
564,tanjung selor,2.8372,117.3642,295.23,98,100,0.81,ID,1740431605
565,sambava,-14.2667,50.1667,298.7,90,100,2.65,MG,1740431606
566,taulaga,-11.0553,-171.0883,301.26,77,87,7.6,AS,1740431607
567,knyaze-volkonskoye,48.4642,135.4567,260.34,99,86,2.85,RU,1740431608
568,new norfolk,-42.7826,147.0587,286.88,85,69,0.96,AU,1740431609
569,bazarak,35.3129,69.5152,272.73,99,100,2.29,AF,1740431610
570,etinan,4.8426,7.8525,300.41,81,2,3.14,NG,1740431611
571,thaton,16.9206,97.3714,295.89,88,99,1.4,MM,1740431612
572,callao,-12.0667,-77.15,300.31,69,0,4.12,PE,1740431613
573,livny,52.4253,37.6069,262.14,96,48,3.09,RU,1740431614
574,kilindoni,-7.9139,39.6668,301.18,78,60,8.99,TZ,1740431615
575,togur,58.3631,82.8265,260.54,94,84,3.38,RU,1740431617
576,torghay,49.6339,63.4981,261.66,96,99,2.74,KZ,1740431619
577,pindushi,62.9152,34.58,272.26,94,94,3.31,RU,1740431621
